"","country","year","cpi","dyn_gdp","dyn_gdp_china","dyn_GDP_US","interest_rate_US","oil_yoy","dyn_consum","dyn_fx_rate","diff_priv_credit_gdp","net_lending","public_debt","interest_on_debt","overvaluation","ca_balance","dyn_fix_cap_form","dyn_export_share","diff_unempl","dyn_prod_dol","VIX","GDP_per_cap","developed","crisis_next_year","crisis_next_period","crisis_first_year"
"France.France.624","France",2005,1.73558708119559,1.60771381415588,11.3957759412304,3.34521606334877,4.29,37.8137412594648,-1.13684818889022,-0.0160758781448389,3.55903931228579,-3.165,67.145,3.60711892173654,7.73905999999999,0.477,5.73124538190448,-7.1694374243615,0.0579999999999998,0.312574638877638,12.25,36.5220736686393,1,0,"0",0
"France.France.625","France",2006,1.6837264500819,2.37494689958575,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-2.27032998462995,-0.915896782414793,4.1532641064438,-2.342,64.389,3.6745406824147,7.73048,0.45,7.7940465860616,-5.67009174253348,-0.0579999999999998,1.91101265036544,12.16,37.1296841315556,1,0,"0",0
"France.France.626","France",2007,1.48807352833904,2.36149887323958,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-2.79814447056292,-8.38380153228748,4.59045549686341,-2.544,64.348,3.82762479020327,17.45185,0.093,8.46807720950635,-1.60064972165966,-0.85,0.667384502864565,22.58,37.7720765704829,1,0,"0",0
"France.France.627","France",2008,2.8139150434845,0.195294765594189,9.65428937259927,-0.291621458693958,3.666667,29.3839592554058,-1.71537525684921,-6.81941800380745,3.74630032668699,-3.183,68.006,3.87318765991236,26.63588,-0.956,4.45808216256092,-2.62931350445332,-0.508,-1.18465000353175,39.580002,37.6349290549311,1,0,"0",0
"France.France.628","France",2009,0.0880841693173368,-2.94134105462597,9.39981317141534,-2.77552957416808,3.256667,-36.3623035005381,1.602294657713,5.44880986521366,2.576632852665,-7.162,78.942,2.81345798180943,19.2554,-0.832,-9.10463857330954,0.508089794709465,1.616,-2.00557558181094,21.68,36.340508687855,1,0,"0",0
"France.France.629","France",2010,1.52963938227714,1.96565737478667,10.6361404632298,2.53192061616314,3.214167,26.8218358395412,-1.15674002219163,5.21234065022251,0.790919690858104,-6.795,81.647,2.78148615380847,13.21478,-0.836,3.21702705232612,-10.8135521396614,0.183999999999999,1.72566510009067,17.940001,36.8722252545845,1,0,"0",0
"France.France.630","France",2011,2.11748680870384,2.07922917455807,9.53644300805552,1.60145467247139,2.785833,35.6695625492335,-1.6395449192261,-4.76293103448274,1.0515411676507,-5.097,85.161,2.90391141484952,17.624,-0.989,4.64759322279835,-2.74014807212303,-0.0670000000000002,1.99346438705579,22.950001,37.4572842867589,1,0,"0",0
"France.France.631","France",2012,1.95568550044072,0.182693033547476,7.85626211026953,2.22403085385714,1.8025,-1.66282860640151,-1.28125007761793,8.3437110834371,-0.141918729848996,-4.813,89.524,2.72440909700192,7.79472,-1.221,1.63356919703792,-5.35585846047754,0.575000000000001,0.0512228192637965,15.24,37.3445371009423,1,0,"0",0
"France.France.632","France",2013,0.863606929999857,0.576241546834488,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,-0.931168640869251,-3.2602966644078,-0.533439163544003,-4.036,92.315,2.35498023073173,10.49792,-0.874,-0.519711962754688,2.17713125609031,0.525,0.755902666238351,14.32,37.366932420166,1,0,"0",0
"France.France.633","France",2014,0.507700672785821,0.94758647127906,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,-1.19481793415774,-0.030109145652979,-1.5877533545824,-3.929,94.887,2.17205728919662,9.20269999999999,-1.267,0.515141385310325,0.548645639817846,0,1.48252946626946,17.76,37.5314291184908,1,0,"0",0
"France.France.634","France",2015,0.0378037334443199,1.0674616484885,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,-1.51922474037448,19.7386210004506,1.3270680114786,-3.586,95.614,1.97983558893049,-8.79910000000001,-0.439,0.884086025173114,-1.58631135889505,0.0919999999999987,0.998458623364118,22.48,37.7657508688631,1,0,"0",0
"France.France.635","France",2016,0.18333486112381,1.18765038151487,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,0.21436083487989,0.234890233986818,1.7573904884397,-3.405,96.336,1.81344461052981,-9.78765000000001,-1,3.41068300300706,2.17594777397054,-0.35,0.598790753737588,14.07,38.0588730455565,1,0,"0",0
"Germany.Germany.663","Germany",1995,1.72367114881328,1.73764063121562,10.9492273730684,2.71897578878193,6.58,4.6177298548169,-2.38790848902884,-11.6873520106526,1.3453055139304,-9.427,54.779,5.57147812117782,-34.8280776550668,-1.243,1.03859188805073,3.18429941486336,-0.192,1.33679092382495,13.39,33.6531296358835,1,0,"0",0
"Germany.Germany.664","Germany",1996,1.44606103619587,0.817897617014207,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,0.0745860472110005,4.99895624910258,5.75835359111791,-3.542,57.646,5.24581063733824,-38.7283473876757,-0.674,-0.882069176945832,-3.91140035044288,0.674999999999999,1.54946517221966,21.540001,33.8303056593287,1,0,"0",0
"Germany.Germany.665","Germany",1997,1.88019239177962,1.84920066980847,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-0.331242090348682,15.2369486229657,4.027641221173,-2.945,58.689,5.075908602975,-47.5795425656708,-0.508,0.612231438038857,-5.04601654494847,0.75,2.49599959680975,24.34,34.4055192090796,1,0,"0",0
"Germany.Germany.666","Germany",1998,0.935622317596552,1.97961840703675,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-1.39888180018427,1.47698627543251,5.74286889757799,-2.532,59.423,5.0468673745856,-48.5130032512959,-0.709,3.17431254874039,6.51534376239638,-0.275,1.83778335054334,25.379999,35.081304207874,1,0,"0",0
"Germany.Germany.667","Germany",1999,0.56977634152565,1.98713494928662,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,0.302623659971535,-46.6795695874751,-0.416225277232328,-1.698,59.983,4.56295950519314,-4.39773999999999,-1.415,3.58887735026443,-3.28690292351093,-0.824999999999999,0.490083652209594,24.360001,35.7552993074406,1,0,"0",0
"Germany.Germany.668","Germany",2000,1.47133434804668,2.96204536784523,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,0.889260647025614,15.3962754439151,-0.416225277232343,0.859,58.861,4.66352933181563,-19.55444,-1.75,2.90111014997283,-8.9966349297732,-0.608,2.14056625304808,27.93,36.7645629268974,1,0,"0",0
"Germany.Germany.669","Germany",2001,1.98385685111348,1.69547145188611,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,-0.887683101778491,3.12639571237159,-0.416225277232328,-3.112,57.745,4.51987185037666,-22.88884,-0.363,-2.88550076458884,6.6399614352433,-0.15,1.43124272324211,23.780001,37.3250525470646,1,0,"0",0
"Germany.Germany.670","Germany",2002,1.42080671307324,0,9.13064594463338,1.78612768745552,4.610833,0.776871746321239,-2.16415029538259,-5.28764805414552,-1.172995928227,-3.944,59.406,4.40527892805441,-18.77296,1.885,-6.30247387814102,3.8068365358529,0.8,0.556534644281603,28.74,37.2623512875562,1,0,"0",0
"Germany.Germany.671","Germany",2003,1.03422339225278,-0.709906171880792,10.0356030262568,2.80677595648093,4.015,12.6483302160957,0.23030375335904,-16.4073550212164,-1.348225944641,-4.176,63.072,4.17776509386098,-3.50864,1.412,-2.17181140138869,3.83545705449759,1.108,0.179872705469974,17.959999,36.9773460076486,1,0,"0",0
"Germany.Germany.672","Germany",2004,1.66573608784668,1.16997041286515,10.1112234580387,3.78574284969444,4.274167,29.2802993398191,-1.60901629874393,-9.06021384355655,-3.457379986208,-3.741,64.765,3.90951903034046,4.86076999999999,4.457,0.431537070858434,0.827558453674193,0.625,2.43197826987707,13.39,37.4180924996579,1,0,"0",0
"Germany.Germany.673","Germany",2005,1.5469107551487,0.706713948100224,11.3957759412304,3.34521606334877,4.29,37.8137412594648,-0.00365990680523121,-0.0160758781448389,-1.187645884585,-3.417,66.991,3.67512053857981,2.01619999999999,4.595,0.871090552955134,-4.99695620537882,0.674999999999999,-0.513500455071514,12.25,37.7039329399406,1,0,"0",0
"Germany.Germany.674","Germany",2006,1.57742924103114,3.70015957205485,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-1.67830366703955,-0.915896782414793,-3.15216430653001,-1.722,66.492,3.61096071707875,0.0713200000000111,5.681,8.11603583727816,-0.65091710837808,-0.965999999999999,1.8262932008132,12.16,39.1431662435764,1,0,"0",0
"Germany.Germany.675","Germany",2007,2.29834058035326,3.26053529682158,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-4.84742702319365,-8.38380153228748,-5.12201299188079,0.187,63.659,3.77322923702854,8.13245000000001,6.75,6.57713055814964,2.95259984074807,-1.467,0.893996029149147,22.58,40.4735274498896,1,0,"0",0
"Germany.Germany.676","Germany",2008,2.62838306731436,1.08231540391905,9.65428937259927,-0.291621458693958,3.666667,29.3839592554058,-0.473334496702671,-6.81941800380745,-0.172563098595404,-0.177,65.147,3.60722673338757,15.01656,5.595,3.01401781352173,-3.15345679194061,-1.192,-0.107736112485302,39.580002,40.9894431148599,1,0,"0",0
"Germany.Germany.677","Germany",2009,0.312737722931253,-5.61886043465857,9.39981317141534,-2.77552957416808,3.256667,-36.3623035005381,2.05932465377281,5.44880986521366,1.7583441507788,-3.235,72.576,3.29172178130511,10.04972,5.741,-9.48293904291209,-1.67768405511498,0.275,-5.57860562372751,21.68,38.7844524824906,1,0,"0",0
"Germany.Germany.678","Germany",2010,1.10380856083589,4.07993330487069,10.6361404632298,2.53192061616314,3.214167,26.8218358395412,-3.1337958069536,5.21234065022251,-10.2314994475313,-4.221,80.959,2.66554675823565,4.33259000000002,5.616,6.36967805846578,-6.25462430195849,-0.716,3.00480208867546,17.940001,40.4287210307617,1,0,"0",0
"Germany.Germany.679","Germany",2011,2.07517293107789,3.66000015503516,9.53644300805552,1.60145467247139,2.785833,35.6695625492335,-2.34700072681873,-4.76293103448274,-3.3561747979835,-0.957,78.736,2.58331639910587,8.43679999999999,6.107,9.24760045388464,-1.74110216372145,-1.084,1.22773666462987,22.950001,42.6925197566424,1,0,"0",0
"Germany.Germany.680","Germany",2012,2.00849118223384,0.491992829138055,7.85626211026953,2.22403085385714,1.8025,-1.66282860640151,-0.743208734465384,8.3437110834371,-1.1844187373281,-0.034,79.94,2.33049787340505,-0.427999999999997,7.019,1.26409903964981,-4.69113451852868,-0.491,-0.209034306218492,15.24,42.8220994035797,1,0,"0",0
"Germany.Germany.681","Germany",2013,1.50472226668734,0.489584482494632,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,-2.70136735850379,-3.2602966644078,-1.7477838464896,-0.14,77.48,2.05859576664946,3.19337000000001,6.709,0.361606933623682,1.67247662860917,-0.134,-0.584729814499507,14.32,42.9144761126655,1,0,"0",0
"Germany.Germany.682","Germany",2014,0.906797035167657,1.92969040980757,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,-3.52379255390004,-0.030109145652979,-2.25611889128861,0.325,74.666,1.84823078777489,3.22445,7.435,5.35301175388683,2.37258670494851,-0.225,0.866478873239429,17.76,43.5606192440775,1,0,"0",0
"Germany.Germany.683","Germany",2015,0.234429944519196,1.74320539365993,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,-3.34391144170996,19.7386210004506,-1.4593421566495,0.637,70.928,1.69185653056621,-12.7933,8.541,3.02273444093051,-0.103605670550655,-0.4,1.17405243579576,22.48,43.9379471317278,1,0,"0",0
"Germany.Germany.684","Germany",2016,0.483355422155764,1.94362542781317,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,-1.88944799105057,0.234890233986818,-0.725185073945994,0.817,68.077,1.54237113856369,-12.88697,8.346,4.26106886651165,3.67148753031319,-0.441,0.690073975930217,14.07,44.2603596792706,1,0,"0",0
"Greece.Greece.709","Greece",1992,15.8658990166608,0.700000011893631,14.2161635832521,3.55539614766758,7.01,-6.23476076426503,-9.67831843113046,4.58550372920206,-0.648117329110402,-10.498,79.968,9.93022208883553,-99.7786220798246,-1.838,9.13623536388542,2.84358463168595,0.999999999999999,-2.15155411026242,12.96,21.05896205484,1,1,"1",0
"Greece.Greece.710","Greece",1993,14.4144936458381,-1.60000000258163,13.8675760159137,2.74585671892276,5.873333,-14.7120729439817,-12.0380931264938,20.2626860608412,-2.0560459970712,-11.293,100.288,8.56034620293554,-99.7941110915772,-0.685,7.11130067271892,-8.88660049927543,1,-2.16408393554122,11.28,20.6004767595964,1,1,"1",0
"Greece.Greece.711","Greece",1994,10.9227871939735,2.00000000655902,13.0521587222365,4.03764342486481,7.08,-9.12827965847166,-9.59732391049297,5.82463829528186,-0.0124849843899,-8.359,98.296,9.66672092455441,-99.7881310673566,-0.125,4.36361966592951,-0.266957177655414,-0.0999999999999996,-0.774183355057867,14.09,20.9075390114597,1,1,"0",0
"Greece.Greece.712","Greece",1995,8.93705710712835,2.09971976683303,10.9492273730684,2.71897578878193,6.58,4.6177298548169,-9.58980651131747,-4.5094619177978,2.2352949557183,-9.731,98.99,10.8041216284473,-99.7612909137023,-2.347,11.8503451406075,-1.11925438133543,0.4,-0.24879582819155,13.39,21.2470408971018,1,0,"0",0
"Greece.Greece.713","Greece",1996,8.19621948419679,2.86212884645294,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,-7.13829801096353,3.9060259882181,0.7198654153487,-8.158,101.335,10.1218729955099,-99.7573859591714,-3.492,15.3472551830417,0.841624316476786,0.300000000000001,0.967735498932498,21.540001,21.7590612321488,1,0,"0",0
"Greece.Greece.714","Greece",1997,5.53897298061931,4.4841991477097,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-7.88270045574102,13.4377896869374,0.909420887639001,-6.056,99.452,8.37589993162531,-99.7758716724207,-3.719,8.12928321750379,7.7308808074636,0,3.57890992450891,24.34,22.6229137945759,1,0,"0",0
"Greece.Greece.715","Greece",1998,4.76622558738947,3.89490477247427,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-4.43361976810925,8.22948374945123,1.6996453367272,-6.268,97.425,7.90248909417501,-99.7844543940943,-2.624,28.2420704343884,2.48815258779955,0.899999999999999,2.40970751531109,25.379999,23.3741527731618,1,0,"0",0
"Greece.Greece.716","Greece",1999,2.63678272889735,3.07259666389748,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,-3.8798307879912,3.4235203895288,6.7550402788664,-5.793,98.906,7.66586455826744,-99.7873360962828,-3.588,10.3460620945636,12.5011493548468,0.925000000000001,2.51322751322751,24.360001,24.0001358885311,1,0,"0",0
"Greece.Greece.717","Greece",2000,3.1660825211692,3.91977077200825,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,-1.33529895276885,19.5493605530404,6.3615450816802,-4.063,104.935,6.52975651593844,-99.8234804213435,-5.927,6.1763211724764,1.26871727214075,-0.775,2.44797819173104,27.93,24.8390759062479,1,0,"0",0
"Greece.Greece.718","Greece",2001,3.37396640976143,4.13161207641277,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,-4.42290442599028,-99.6944241119261,4.7598769415861,-5.466,107.081,5.86938859368142,-41.51732,-5.368,8.16786252819064,3.68968971249968,-0.574999999999999,4.60867097140425,23.780001,25.7312092719044,1,0,"0",0
"Greece.Greece.719","Greece",2002,3.62936293606482,3.92287184229496,9.13064594463338,1.78612768745552,4.610833,0.776871746321239,-3.25474403796933,-5.28764805414552,3.2602032817155,-6.024,104.863,5.31073877344726,-37.1176,-6.832,2.47808618045393,-5.00750164004706,-0.425000000000001,2.30964897405461,28.74,26.642768959863,1,0,"0",0
"Greece.Greece.720","Greece",2003,3.53065079089416,5.79453126444158,10.0356030262568,2.80677595648093,4.015,12.6483302160957,-5.35363869955608,-16.4073550212164,3.811672138932,-7.83,101.456,4.82672291436682,-23.75712,-8.45,17.4345928858028,4.21958940111113,-0.574999999999999,4.10561559371478,17.959999,28.1194073558205,1,0,"0",0
"Greece.Greece.721","Greece",2004,2.89884796952738,5.06099256477832,10.1112234580387,3.78574284969444,4.274167,29.2802993398191,-4.09093132530088,-9.06021384355655,5.1379773067179,-8.828,102.87,4.65150189559638,-15.91236,-7.71,4.30347128073039,9.59152033054849,0.824999999999999,4.23028546864304,13.39,29.4695266005245,1,0,"0",0
"Greece.Greece.722","Greece",2005,3.54507305011121,0.599142055474156,11.3957759412304,3.34521606334877,4.29,37.8137412594648,1.07345016982294,-0.0160758781448389,9.7140418978225,-6.188,107.392,4.37090286054827,-16.6453,-8.87,-12.1821732994635,-6.78486838367637,-0.6,0.314667155470016,12.25,29.5592813870956,1,0,"0",0
"Greece.Greece.723","Greece",2006,3.19594596980682,5.6524337201578,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-6.24262126699338,-0.915896782414793,4.2720480361683,-5.946,103.574,4.26458377585108,-15.62368,-11.486,24.3429260256096,-4.92838231188349,-1,3.58600316725546,12.16,31.1364469589464,1,0,"0",0
"Greece.Greece.724","Greece",2007,2.8950010204729,3.27374685710486,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-2.34901567580897,-8.38380153228748,8.26309020191471,-6.707,103.103,4.36359756748106,-7.21714999999999,-15.188,17.2971574966007,6.6586853211247,-0.6,2.35935731400767,22.58,32.0739603960134,1,0,"0",0
"Greece.Greece.725","Greece",2008,4.15279635958478,-0.335172557312058,9.65428937259927,-0.291621458693958,3.666667,29.3839592554058,-0.40650931785603,-6.81941800380745,4.74948341943569,-10.176,109.416,4.40063610440886,1.92643999999999,-15.111,-4.7931833974277,1.43822372176143,-0.65,-1.34708180147058,39.580002,31.8817123475428,1,0,"1",0
"Greece.Greece.726","Greece",2009,1.21007395627583,-4.3007336666282,9.39981317141534,-2.77552957416808,3.256667,-36.3623035005381,-1.40792151708384,5.44880986521366,-1.2718403456785,-15.141,126.745,3.97648822438755,-1.52712000000001,-12.345,-14.2989939121169,-6.12580634912654,1.85,-3.36856202870702,21.68,30.430419418438,1,1,"1",0
"Greece.Greece.727","Greece",2010,4.7129815763518,-5.4790371077553,10.6361404632298,2.53192061616314,3.214167,26.8218358395412,1.13853995668449,5.21234065022251,23.5779070940433,-11.197,146.25,4.00478632478632,-6.93586,-11.384,-19.6183351216055,-11.3817368375419,3.125,-2.49020789394396,17.940001,28.7260792836873,1,1,"1",0
"Greece.Greece.728","Greece",2011,3.32987017363469,-9.13249415322949,9.53644300805552,1.60145467247139,2.785833,35.6695625492335,-0.0617297721154597,-4.76293103448274,5.559178929219,-10.279,172.096,4.23135924135366,-3.53440000000002,-10.006,-20.3814496003348,-6.44173380166059,5.125,-2.14593600815733,22.950001,26.1413195918975,1,1,"1",0
"Greece.Greece.729","Greece",2012,1.50151979452969,-7.30049393532073,7.85626211026953,2.22403085385714,1.8025,-1.66282860640151,0.408351937377227,8.3437110834371,-0.340597063136002,-6.574,159.586,3.19326256689183,-12.89056,-3.831,-23.6244457562299,-5.55322180683865,6.575,1.48094350942563,15.24,24.3642690631745,1,1,"1",0
"Greece.Greece.730","Greece",2013,-0.921271918055081,-3.24142502506591,7.75763514617025,1.67733152992453,2.350833,-4.1011967742475,3.67451211656913,-3.2602966644078,1.29114326983701,-3.662,177.947,2.26359534018556,-13.40788,-2.041,-9.01874604489329,0.486234870204649,3.05,1.66469599850645,14.32,23.7460845699961,1,1,"1",0
"Greece.Greece.731","Greece",2014,-1.31224241067529,0.73977712349651,7.29766595938155,2.37045767146387,2.540833,-10.3921701006973,1.06158686259838,-0.030109145652979,-1.448782997922,-4.068,180.937,2.20408208381923,-16.5702,-1.637,-6.0943336605204,3.36746426095589,-0.975000000000001,0.0428488354298651,17.76,24.0816305378246,1,1,"1",0
"Greece.Greece.732","Greece",2015,-1.7359023656674,-0.290902296942552,6.90020481672435,2.86158702527266,2.135833,-47.11797687908,0.361368637233261,19.7386210004506,-3.43955658023901,-3.075,179.351,2.00667963936638,-31.76575,0.117,-1.53095621568848,-9.24828576016742,-1.6,-2.21494783859026,22.48,24.1703018369872,1,1,"0",0
"Greece.Greece.733","Greece",2016,-0.825561354125292,-0.244314740846696,6.6893498942918,1.48527919319121,1.841667,-18.0342441910925,1.16578821386901,0.234890233986818,-4.435042148102,0.961,181.612,1.7680549743409,-32.70048,-0.636,0.7374077658028,-3.23255729035811,-1.35,-1.83024121640647,14.07,24.2775965257149,1,0,"0",0
"Hungary.Hungary.761","Hungary",1995,28.3028703613204,1.48952547490109,10.9492273730684,2.71897578878193,6.58,4.6177298548169,-25.8627040245558,19.5139570442157,-3.8069715273201,-8.629,84.293,9.6093388537601,-59.8691692109634,-3.538,28.1074091125745,39.9637773027365,0.0519999999999996,2.43820695433599,13.39,15.3192827952507,0,0,"0",0
"Hungary.Hungary.762","Hungary",1996,23.4281437125749,0.0141547820046606,9.92837246319103,3.79588122942587,6.438334,17.9766104771473,-19.4498544139919,21.4552322800819,-0.355286927468999,-4.38,71.48,10.4686625629547,-60.3895706861162,-3.791,28.207825486729,2.6609460290941,-0.284000000000001,2.35154588581712,21.540001,15.347791725828,0,0,"0",0
"Hungary.Hungary.763","Hungary",1997,18.3141297756216,3.34016358740099,9.23076923076909,4.4870264931673,6.3525,-9.69662519331346,-19.1541277480007,22.3670131458269,2.1598183259571,-5.541,62.053,11.5949269173126,-61.7841862706171,-4.339,26.0792900099258,12.0900776995998,-1.155,3.91177528269468,24.34,15.8924175432641,0,0,"0",0
"Hungary.Hungary.764","Hungary",1998,14.1750669172506,4.23584773746373,7.83761391880728,4.44991096328404,5.264167,-34.4214815468494,-11.3579679390049,14.7827095611362,-0.1770685240412,-7.465,59.98,10.2367455818606,-62.5842460801767,-6.988,23.5691666926653,15.1255298246663,-0.931,2.79550872875489,25.379999,16.6041857490724,0,0,"0",0
"Hungary.Hungary.765","Hungary",1999,10.0309257781323,3.18689635377818,7.66748617086637,4.68519960839866,5.636667,38.2686130479186,-3.2606551362651,10.6082042272678,2.1109515100217,-5.137,59.828,10.1908805241693,-63.9892471229025,-7.666,15.7663770549231,2.17661761740946,-0.8,-0.785545954438338,24.360001,17.1819447549103,0,0,"0",0
"Hungary.Hungary.766","Hungary",2000,9.78058632418549,4.20917993168026,8.49150849150837,4.09217644881066,6.029167,53.4148501304938,-8.75939476900025,18.9897215145395,6.3812510701359,-3.033,55.095,8.63054723659134,-67.4947654415782,-8.494,15.5418142759975,4.06489762365019,-0.6,3.2801719262527,27.93,17.9517355199383,0,0,"0",0
"Hungary.Hungary.767","Hungary",2001,9.15627229339375,3.84051044492444,8.33991054985566,0.975981833932127,5.0175,-16.5916713904271,-10.7978368900763,1.52769369342751,0.784567609342702,-4.058,51.704,7.67832276032802,-65.1666724842054,-5.967,12.5933823507726,13.892644259231,-0.7,3.15774102872997,23.780001,18.6839818474509,0,0,"0",0
"Hungary.Hungary.768","Hungary",2002,5.26154065372096,4.52820591561887,9.13064594463338,1.78612768745552,4.610833,0.776871746321239,-6.69327595652893,-9.98405994391881,1.707203836045,-8.847,54.958,6.51042614360057,-58.6989116666236,-6.871,12.6996234569922,7.36536075872316,0.0999999999999996,4.33505555948759,28.74,19.5857223042541,0,0,"0",0
"Hungary.Hungary.769","Hungary",2003,4.64845758354723,3.84861966173757,10.0356030262568,2.80677595648093,4.015,12.6483302160957,-2.15040731245225,-13.0212237933976,2.1876633126195,-7.139,57.567,6.38386575642295,-50.898918147774,-7.88,5.00459157098667,5.28080281978016,0.100000000000001,2.24196994878405,17.959999,20.3978448812483,0,0,"0",0
"Hungary.Hungary.770","Hungary",2004,6.77995977473856,5.00491802393572,10.1112234580387,3.78574284969444,4.274167,29.2802993398191,-6.9999932243432,-9.61221244724514,2.4994138618249,-6.35,58.489,6.7465677306844,-44.5147660247846,-8.283,11.9639804514131,6.35798986290377,0.199999999999999,5.57988322717622,13.39,21.4662223742387,0,0,"0",0
"Hungary.Hungary.771","Hungary",2005,3.55080831408793,4.38821517434067,11.3957759412304,3.34521606334877,4.29,37.8137412594648,-2.67329388258998,-1.56024579214517,4.3805490034617,-7.815,60.455,6.24265982962534,-44.0837748800621,-7.012,6.04678591946581,0.330572870450974,1.1,4.23238861308364,12.25,22.4528159282563,0,0,"0",0
"Hungary.Hungary.772","Hungary",2006,3.87831237322519,3.85117296702238,12.7194790206908,2.666625826122,4.791667,15.7502741152586,-5.80799119550852,5.41505392506856,4.1596950020981,-9.325,64.636,5.60678259793304,-46.7384381386948,-7.032,6.16059955217401,4.66021789510083,0.274999999999999,3.59026919482712,12.16,23.3538502011068,0,0,"1",0
"Hungary.Hungary.773","Hungary",2007,7.93500887526228,0.434761638639913,14.231388035688,1.77857023965289,4.629167,8.04419884300431,-3.41337468447833,-12.7212161541266,5.9417338312469,-5.06,65.56,5.73520439292251,-37.3742801257992,-7.108,6.2160467811611,9.97538202926624,-0.0749999999999993,0.931207077173779,22.58,23.4917478872702,0,1,"1",0
